collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Letter.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Letter/MED,1.000000,4.000000,1.000000,0.000000,1575,60466.000000,67748.000000,2251,757,1.506024,1,387,387,90.194580,265,60466.000000,2251,757,1.506024,1,387,387,90.194580,265,67748.000000,0.892513,0.892513,1016.138280,0.004532,0.604160,0.568695
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Letter.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Letter/MED,1.000000,4.000000,1.000000,0.000000,1800,60453.000000,67748.000000,2251,820,1.572327,1,386,386,83.342959,271,60453.000000,2251,820,1.572327,1,386,386,83.342959,271,67748.000000,0.892322,0.892322,1168.735298,0.003794,0.511641,0.425770
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Mutagenicity.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Mutagenicity/data,2.000000,1.000000,1.000000,1.000000,1735,445726.000000,829082.000000,4338,1793,1.704126,1,7,1,79.118488,143,445726.000000,4338,1793,1.704126,1,7,1,79.118488,143,833419.000000,0.537614,0.537614,9686.754870,0.068246,2.596070,2.230332
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Letter.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Letter/MED,1.000000,4.000000,1.000000,0.000000,2025,60448.000000,67748.000000,2251,744,1.493033,1,386,386,86.585518,271,60448.000000,2251,744,1.493033,1,386,386,86.585518,271,67748.000000,0.892248,0.892248,1323.758057,0.004519,0.654356,0.630504
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Letter.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Letter/MED,1.000000,4.000000,1.000000,0.000000,2250,60435.000000,67748.000000,2251,743,1.492042,1,386,386,55.322968,219,60435.000000,2251,743,1.492042,1,386,386,55.322968,219,67748.000000,0.892056,0.892056,1740.603553,0.004792,0.646031,0.617480
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Mutagenicity.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Mutagenicity/data,2.000000,1.000000,1.000000,1.000000,2169,431857.000000,829082.000000,4338,1769,1.688206,1,7,1,90.340018,147,431857.000000,4338,1769,1.688206,1,7,1,90.340018,147,833419.000000,0.520886,0.520886,11869.117671,0.046105,2.160552,2.006673
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Mutagenicity.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Mutagenicity/data,2.000000,1.000000,1.000000,1.000000,2602,417970.000000,829082.000000,4338,1789,1.701452,1,8,2,116.948824,227,417970.000000,4338,1789,1.701452,1,8,2,116.948824,227,833419.000000,0.504136,0.504136,14127.319476,0.046579,2.475786,2.173991
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Mutagenicity.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Mutagenicity/data,2.000000,1.000000,1.000000,1.000000,3036,410037.000000,829082.000000,4338,1828,1.727888,1,8,2,83.970724,161,410037.000000,4338,1828,1.727888,1,8,2,83.970724,161,833419.000000,0.494567,0.494567,16499.833045,0.047841,2.444793,2.274910
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Mutagenicity.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Mutagenicity/data,2.000000,1.000000,1.000000,1.000000,3470,401541.000000,829082.000000,4338,1730,1.662960,1,8,1,107.414707,213,401541.000000,4338,1730,1.662960,1,8,1,107.414707,213,833419.000000,0.484320,0.484320,22187.284250,0.046390,2.165950,2.031619
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Mutagenicity.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Mutagenicity/data,2.000000,1.000000,1.000000,1.000000,3904,395891.000000,829082.000000,4338,1753,1.677756,1,8,1,123.461734,236,395891.000000,4338,1753,1.677756,1,8,1,123.461734,236,833419.000000,0.477505,0.477505,21273.061640,0.048074,2.564991,2.420323
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Mutagenicity.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Mutagenicity/data,2.000000,1.000000,1.000000,1.000000,4337,391501.000000,829082.000000,4338,1772,1.690179,1,7,1,95.743430,176,391501.000000,4338,1772,1.690179,1,7,1,95.743430,176,833419.000000,0.472210,0.472210,72086.692615,0.046945,3.116565,2.865993
